truckid,driverid,rdate,miles,gas,mpg
A38,A38,jul12,11305,2341,4.829132849
A38,A38,jun12,15194,3112,4.882390746
A38,A38,may12,13667,2618,5.22039725
A38,A38,apr12,13271,2326,5.705503009
A38,A38,mar12,10269,2003,5.126809785
A38,A38,feb12,15264,2813,5.426235336
A38,A38,jan12,10239,2045,5.006845966
A38,A38,dec11,14594,3233,4.514073616
A38,A38,nov11,11314,2386,4.741827326
A38,A38,oct11,11937,2391,4.992471769
A38,A38,sep11,10395,1895,5.485488127
A38,A38,aug11,12736,2931,4.34527465
A38,A38,jul11,8846,1662,5.322503008
A38,A38,jun11,12186,1776,6.861486486
A38,A38,may11,13267,1776,7.470157658
A38,A38,apr11,13759,1776,7.747184685
A38,A38,mar11,13779,1776,7.758445946
A38,A38,feb11,11840,1776,6.666666667
A38,A38,jan11,10430,1776,5.872747748
A38,A38,dec10,12015,1776,6.765202703
A38,A38,nov10,9379,1776,5.280968468
A38,A38,oct10,13081,1776,7.365427928
A38,A38,sep10,15030,1776,8.462837838
A38,A38,aug10,13322,1776,7.501126126
A38,A38,jul10,10731,1776,6.04222973
A38,A38,jun10,14544,1776,8.189189189
A38,A38,may10,10337,1776,5.820382883
A38,A38,apr10,8512,1776,4.792792793
A38,A38,mar10,15146,1776,8.528153153
A38,A38,feb10,8521,1776,4.79786036
A38,A38,jan10,9799,1776,5.517454955
A38,A38,dec09,10368,1776,5.837837838
A38,A38,nov09,13271,1776,7.47240991
A38,A38,oct09,14435,1776,8.127815315
A38,A38,sep09,12958,1776,7.296171171
A38,A38,aug09,9691,1776,5.456644144
A38,A38,jul09,10068,1776,5.668918919
A38,A38,jun09,11678,1776,6.57545045
A38,A38,may09,13240,1776,7.454954955
A38,A38,apr09,11470,1776,6.458333333
A38,A38,mar09,9727,1776,5.476914414
A38,A38,feb09,9287,1776,5.229166667
A38,A38,jan09,11099,1776,6.249436937
A39,A39,jun13,13752,2896,4.748618785
A39,A39,may13,10192,2075,4.911807229
A39,A39,apr13,11002,2340,4.701709402
A39,A39,mar13,12372,2535,4.880473373
A39,A39,feb13,11579,2143,5.403173122
A39,A39,jan13,12275,2965,4.139966273
A39,A39,dec12,12711,2407,5.280847528
A39,A39,nov12,11363,2246,5.059216385
A39,A39,oct12,11153,2611,4.27154347
A39,A39,sep12,14634,2828,5.174681754
A39,A39,aug12,12857,2266,5.673874669
A39,A39,jul12,13746,2918,4.710760795
A39,A39,jun12,9784,1833,5.337697763
A39,A39,may12,13021,2639,4.934065934
A39,A39,apr12,13891,2684,5.175484352
A39,A39,mar12,14227,2982,4.770959088
A39,A39,feb12,10151,1983,5.119011599
A39,A39,jan12,12306,2262,5.440318302
A39,A39,dec11,13369,2909,4.595737367
A39,A39,nov11,8254,1669,4.945476333
A39,A39,oct11,10544,2273,4.638803344
A39,A39,sep11,10718,2231,4.804123711
A39,A39,aug11,11936,2187,5.457704618
A39,A39,jul11,10266,2242,4.578947368
A39,A39,jun11,14673,2448,5.993872549
A39,A39,may11,11455,2448,4.679330065
A39,A39,apr11,12056,2448,4.924836601
A39,A39,mar11,10550,2448,4.309640523
A39,A39,feb11,14400,2448,5.882352941
A39,A39,jan11,14863,2448,6.071486928
A39,A39,dec10,11462,2448,4.682189542
A39,A39,nov10,9508,2448,3.883986928
A39,A39,oct10,10816,2448,4.418300654
A39,A39,sep10,10707,2448,4.37377451
A39,A39,aug10,13758,2448,5.620098039
A39,A39,jul10,11820,2448,4.828431373
A39,A39,jun10,11174,2448,4.564542484
A39,A39,may10,10277,2448,4.198120915
A39,A39,apr10,9302,2448,3.799836601
A39,A39,mar10,9954,2448,4.066176471
A39,A39,feb10,13817,2448,5.644199346
A39,A39,jan10,15006,2448,6.129901961
A39,A39,dec09,13372,2448,5.462418301
A39,A39,nov09,10437,2448,4.263480392
A39,A39,oct09,12021,2448,4.910539216
A39,A39,sep09,13718,2448,5.60375817
A39,A39,aug09,11290,2448,4.611928105
A39,A39,jul09,10812,2448,4.416666667
A39,A39,jun09,11499,2448,4.697303922
A39,A39,may09,13854,2448,5.659313725
A39,A39,apr09,11717,2448,4.786356209
A39,A39,mar09,14046,2448,5.737745098
A39,A39,feb09,12579,2448,5.138480392
A39,A39,jan09,15371,2448,6.279003268
A40,A40,jun13,10876,2630,4.135361217
A40,A40,may13,13075,2871,4.554162313
A40,A40,apr13,14530,2858,5.083974808
A40,A40,mar13,14391,2543,5.659064098
A40,A40,feb13,9270,1846,5.021668472
A40,A40,jan13,14067,2647,5.314318096
A40,A40,dec12,10167,1850,5.495675676
A40,A40,nov12,15077,3272,4.607885086
A40,A40,oct12,10601,2482,4.271152297
A40,A40,sep12,10003,1877,5.329248801
A40,A40,aug12,14275,3224,4.427729529
A40,A40,jul12,10920,2233,4.890282132
A40,A40,jun12,10873,2606,4.172294705
A40,A40,may12,11792,1984,5.943548387
A40,A40,apr12,13822,2923,4.728703387
A40,A40,mar12,14574,2936,4.963896458
A40,A40,feb12,13892,3086,4.50162022
A40,A40,jan12,12010,2806,4.280114041
A40,A40,dec11,9984,2010,4.967164179
A40,A40,nov11,10872,2426,4.481450948
A40,A40,oct11,10821,2327,4.650193382
A40,A40,sep11,12761,2539,5.025994486
A40,A40,aug11,10718,1967,5.448906965
A40,A40,jul11,10257,1904,5.387079832
A40,A40,jun11,12709,1795,7.080222841
A40,A40,may11,12541,1795,6.986629526
A40,A40,apr11,9486,1795,5.284679666
A40,A40,mar11,10748,1795,5.987743733
A40,A40,feb11,14225,1795,7.924791086
A40,A40,jan11,11253,1795,6.26908078
A40,A40,dec10,12416,1795,6.916991643
A40,A40,nov10,12482,1795,6.953760446
A40,A40,oct10,12628,1795,7.035097493
A40,A40,sep10,14313,1795,7.973816156
A40,A40,aug10,13269,1795,7.392200557
A40,A40,jul10,13771,1795,7.671866295
A40,A40,jun10,14272,1795,7.95097493
A40,A40,may10,10628,1795,5.920891365
A40,A40,apr10,9996,1795,5.568802228
A40,A40,mar10,9152,1795,5.098607242
A40,A40,feb10,11494,1795,6.403342618
A40,A40,jan10,11389,1795,6.344846797
A40,A40,dec09,15800,1795,8.802228412
A40,A40,nov09,9323,1795,5.193871866
A40,A40,oct09,8767,1795,4.884122563
A40,A40,sep09,10324,1795,5.751532033
A40,A40,aug09,10863,1795,6.051810585
A40,A40,jul09,9396,1795,5.23454039
A40,A40,jun09,11858,1795,6.606128134
A40,A40,may09,13425,1795,7.479108635
A40,A40,apr09,11135,1795,6.203342618
A40,A40,mar09,11780,1795,6.562674095
A40,A40,feb09,12630,1795,7.036211699
A40,A40,jan09,11425,1795,6.364902507
A41,A41,jun13,8490,1636,5.189486553
A41,A41,may13,11233,1969,5.704926359
A41,A41,apr13,11797,2471,4.774180494
A41,A41,mar13,8686,2028,4.283037475
A41,A41,feb13,10657,2300,4.633478261
A41,A41,jan13,13362,2906,4.598072953
A41,A41,dec12,13217,2723,4.853837679
A41,A41,nov12,11521,2447,4.70821414
A41,A41,oct12,9374,2174,4.311867525
A41,A41,sep12,14524,3323,4.370749323
A41,A41,aug12,10598,1908,5.554507338
A41,A41,jul12,15076,2640,5.710606061
A41,A41,jun12,10862,2177,4.989435002
A41,A41,may12,11368,2119,5.364794714
A41,A41,apr12,11767,2590,4.543243243
A41,A41,mar12,13069,2984,4.379691689
A41,A41,feb12,11744,2557,4.592882284
A41,A41,jan12,8954,1817,4.927903137
A41,A41,dec11,9699,1684,5.759501188
A41,A41,nov11,10002,2378,4.206055509
A41,A41,oct11,10523,1831,5.747132714
A41,A41,sep11,14165,3246,4.363832409
A41,A41,aug11,14596,2715,5.376058932
A41,A41,jul11,11773,2128,5.532424812
A41,A41,jun11,9553,2474,3.861358124
A41,A41,may11,14601,2474,5.901778496
A41,A41,apr11,13099,2474,5.294664511
A41,A41,mar11,10123,2474,4.091754244
A41,A41,feb11,10757,2474,4.348019402
A41,A41,jan11,14501,2474,5.861358124
A41,A41,dec10,8320,2474,3.362974939
A41,A41,nov10,11709,2474,4.732821342
A41,A41,oct10,13578,2474,5.488278092
A41,A41,sep10,10359,2474,4.187146322
A41,A41,aug10,13613,2474,5.502425222
A41,A41,jul10,12157,2474,4.913904608
A41,A41,jun10,11401,2474,4.608326597
A41,A41,may10,12025,2474,4.860549717
A41,A41,apr10,10993,2474,4.443411479
A41,A41,mar10,11123,2474,4.495957963
A41,A41,feb10,12200,2474,4.931285368
A41,A41,jan10,10989,2474,4.441794665
A41,A41,dec09,11015,2474,4.452303961
A41,A41,nov09,13817,2474,5.584882781
A41,A41,oct09,11007,2474,4.449070331
A41,A41,sep09,12311,2474,4.976151981
A41,A41,aug09,10363,2474,4.188763137
A41,A41,jul09,12750,2474,5.153597413
A41,A41,jun09,10915,2474,4.411883589
A41,A41,may09,11178,2474,4.518189167
A41,A41,apr09,13218,2474,5.342764753
A41,A41,mar09,11302,2474,4.568310428
A41,A41,feb09,13974,2474,5.648342765
A41,A41,jan09,12596,2474,5.09135004
A42,A42,jun13,9734,1989,4.893916541
A42,A42,may13,11259,2448,4.599264706
A42,A42,apr13,12425,2599,4.780684879
A42,A42,mar13,12691,2457,5.165242165
A42,A42,feb13,12513,2648,4.725453172
A42,A42,jan13,11976,2350,5.096170213
A42,A42,dec12,10052,2245,4.477505568
A42,A42,nov12,9773,1815,5.384573003
A42,A42,oct12,10120,2097,4.825941822
A42,A42,sep12,9010,1717,5.247524752
A42,A42,aug12,11787,2577,4.573923166
A42,A42,jul12,14061,2623,5.360655738
A42,A42,jun12,13672,2931,4.664619584
A42,A42,may12,9583,1954,4.904298874
A42,A42,apr12,14111,2462,5.73151909
A42,A42,mar12,11128,1923,5.786791472
A42,A42,feb12,14091,2954,4.77014218
A42,A42,jan12,10170,1863,5.458937198
A42,A42,dec11,10049,2011,4.99701641
A42,A42,nov11,12910,2348,5.498296422
A42,A42,oct11,12824,2555,5.019178082
A42,A42,sep11,10538,2095,5.030071599
A42,A42,aug11,9799,1974,4.964032421
A42,A42,jul11,8967,1630,5.501226994
A42,A42,jun11,11979,2896,4.136395028
A42,A42,may11,13846,2896,4.781077348
A42,A42,apr11,14111,2896,4.872582873
A42,A42,mar11,10199,2896,3.521754144
A42,A42,feb11,8981,2896,3.101174033
A42,A42,jan11,11645,2896,4.021063536
A42,A42,dec10,13172,2896,4.548342541
A42,A42,nov10,10868,2896,3.752762431
A42,A42,oct10,10124,2896,3.495856354
A42,A42,sep10,14150,2896,4.886049724
A42,A42,aug10,9072,2896,3.132596685
A42,A42,jul10,13019,2896,4.49551105
A42,A42,jun10,10753,2896,3.713052486
A42,A42,may10,14088,2896,4.864640884
A42,A42,apr10,9255,2896,3.195787293
A42,A42,mar10,8918,2896,3.07941989
A42,A42,feb10,14804,2896,5.111878453
A42,A42,jan10,13385,2896,4.621892265
A42,A42,dec09,10832,2896,3.740331492
A42,A42,nov09,15429,2896,5.32769337
A42,A42,oct09,11084,2896,3.827348066
A42,A42,sep09,10104,2896,3.488950276
A42,A42,aug09,13114,2896,4.528314917
A42,A42,jul09,11106,2896,3.834944751
A42,A42,jun09,10816,2896,3.73480663
A42,A42,may09,13942,2896,4.814226519
A42,A42,apr09,12693,2896,4.382941989
A42,A42,mar09,12011,2896,4.147444751
A42,A42,feb09,15231,2896,5.259323204
A42,A42,jan09,12488,2896,4.312154696
A43,A43,jun13,11657,2472,4.715614887
A43,A43,may13,13262,2711,4.8919218
A43,A43,apr13,8430,1731,4.870017331
A43,A43,mar13,9451,1931,4.894355256
A43,A43,feb13,14449,2653,5.446287222
A43,A43,jan13,8464,1659,5.101868596
A43,A43,dec12,11934,2199,5.427012278
A43,A43,nov12,9231,1974,4.676291793
A43,A43,oct12,12932,2548,5.075353218
A43,A43,sep12,10351,1845,5.610298103
A43,A43,aug12,9966,1998,4.987987988
A43,A43,jul12,11062,1979,5.589691764
A43,A43,jun12,11628,2218,5.242560866
A43,A43,may12,10345,2186,4.732387923
A43,A43,apr12,13682,2699,5.06928492
A43,A43,mar12,13651,2645,5.161058601
A43,A43,feb12,11173,2258,4.948184234
A43,A43,jan12,9042,1805,5.009418283
A43,A43,dec11,10992,2032,5.409448819
A43,A43,nov11,9902,1909,5.187008905
A43,A43,oct11,15757,2930,5.3778157
A43,A43,sep11,11178,2167,5.158283341
A43,A43,aug11,10115,2127,4.755524213
A43,A43,jul11,8946,1796,4.981069042
A43,A43,jun11,13884,3180,4.366037736
A43,A43,may11,14512,3180,4.563522013
A43,A43,apr11,9331,3180,2.93427673
A43,A43,mar11,10032,3180,3.154716981
A43,A43,feb11,12455,3180,3.916666667
A43,A43,jan11,14403,3180,4.529245283
A43,A43,dec10,13774,3180,4.331446541
A43,A43,nov10,11178,3180,3.51509434
A43,A43,oct10,10304,3180,3.240251572
A43,A43,sep10,12616,3180,3.967295597
A43,A43,aug10,15490,3180,4.871069182
A43,A43,jul10,14312,3180,4.500628931
A43,A43,jun10,9565,3180,3.007861635
A43,A43,may10,15304,3180,4.812578616
A43,A43,apr10,10335,3180,3.25
A43,A43,mar10,13543,3180,4.258805031
A43,A43,feb10,9384,3180,2.950943396
A43,A43,jan10,14721,3180,4.629245283
A43,A43,dec09,13117,3180,4.124842767
A43,A43,nov09,13944,3180,4.38490566
A43,A43,oct09,14506,3180,4.56163522
A43,A43,sep09,15316,3180,4.816352201
A43,A43,aug09,13632,3180,4.286792453
A43,A43,jul09,9292,3180,2.922012579
A43,A43,jun09,13154,3180,4.136477987
A43,A43,may09,10626,3180,3.341509434
A43,A43,apr09,10107,3180,3.178301887
A43,A43,mar09,9744,3180,3.064150943
A43,A43,feb09,14698,3180,4.622012579
A43,A43,jan09,9354,3180,2.941509434
A44,A44,jun13,13505,2959,4.564041906
A44,A44,may13,14594,2872,5.081476323
A44,A44,apr13,9611,1874,5.128601921
A44,A44,mar13,10790,2158,5
A44,A44,feb13,10948,2257,4.850686752
A44,A44,jan13,11584,2022,5.728981207
A44,A44,dec12,11057,1905,5.804199475
A44,A44,nov12,9926,1946,5.100719424
A44,A44,oct12,9817,1818,5.399889989
A44,A44,sep12,14918,2634,5.663629461
A44,A44,aug12,12784,2781,4.596907587
A44,A44,jul12,14404,2634,5.46848899
A44,A44,jun12,11294,2130,5.302347418
A44,A44,may12,11873,2151,5.519758252
A44,A44,apr12,11074,2047,5.4098681
A44,A44,mar12,13453,2457,5.475376475
A44,A44,feb12,15209,2971,5.119151801
A44,A44,jan12,12159,2798,4.345604003
A44,A44,dec11,10901,2165,5.035103926
A44,A44,nov11,14318,2911,4.918584679
A44,A44,oct11,12187,2455,4.964154786
A44,A44,sep11,11788,2116,5.570888469
A44,A44,aug11,10332,1928,5.358921162
A44,A44,jul11,14462,2989,4.838407494
A44,A44,jun11,11934,2450,4.871020408
A44,A44,may11,13156,2450,5.369795918
A44,A44,apr11,13091,2450,5.343265306
A44,A44,mar11,10348,2450,4.223673469
A44,A44,feb11,9873,2450,4.029795918
A44,A44,jan11,12618,2450,5.150204082
A44,A44,dec10,9638,2450,3.933877551
A44,A44,nov10,14510,2450,5.92244898
A44,A44,oct10,10507,2450,4.288571429
A44,A44,sep10,12211,2450,4.984081633
A44,A44,aug10,11370,2450,4.640816327
A44,A44,jul10,14326,2450,5.847346939
A44,A44,jun10,13395,2450,5.467346939
A44,A44,may10,13374,2450,5.45877551
A44,A44,apr10,12498,2450,5.10122449
A44,A44,mar10,11138,2450,4.546122449
A44,A44,feb10,10364,2450,4.230204082
A44,A44,jan10,13593,2450,5.548163265
A44,A44,dec09,10701,2450,4.367755102
A44,A44,nov09,10762,2450,4.392653061
A44,A44,oct09,10382,2450,4.23755102
A44,A44,sep09,13380,2450,5.46122449
A44,A44,aug09,13336,2450,5.443265306
A44,A44,jul09,10823,2450,4.41755102
A44,A44,jun09,13148,2450,5.366530612
A44,A44,may09,13093,2450,5.344081633
A44,A44,apr09,11660,2450,4.759183673
A44,A44,mar09,9555,2450,3.9
A44,A44,feb09,10489,2450,4.28122449
A44,A44,jan09,14338,2450,5.852244898
A45,A45,jun13,10591,2035,5.204422604
A45,A45,may13,12738,2573,4.950641275
A45,A45,apr13,10178,2059,4.943176299
A45,A45,mar13,11958,2788,4.289096126
A45,A45,feb13,10786,2044,5.276908023
A45,A45,jan13,14155,3155,4.486529319
A45,A45,dec12,12958,2567,5.047915855
A45,A45,nov12,11072,2174,5.092916283
A45,A45,oct12,13814,2604,5.304915515
A45,A45,sep12,10720,2177,4.924207625
A45,A45,aug12,14956,3401,4.397530138
A45,A45,jul12,9176,1781,5.152161707
A45,A45,jun12,14687,2924,5.022913817
A45,A45,may12,10148,2114,4.80037843
A45,A45,apr12,12650,2427,5.212196127
A45,A45,mar12,14208,2579,5.509112059
A45,A45,feb12,11629,2742,4.241064916
A45,A45,jan12,9272,2104,4.406844106
A45,A45,dec11,13327,2567,5.19166342
A45,A45,nov11,9913,2107,4.704793545
A45,A45,oct11,9577,1815,5.276584022
A45,A45,sep11,12779,2831,4.513952667
A45,A45,aug11,9922,2176,4.559742647
A45,A45,jul11,10337,2312,4.471020761
A45,A45,jun11,10810,2171,4.979272225
A45,A45,may11,10129,2171,4.665591893
A45,A45,apr11,12674,2171,5.837862736
A45,A45,mar11,10558,2171,4.863196684
A45,A45,feb11,14549,2171,6.701520037
A45,A45,jan11,13725,2171,6.321971442
A45,A45,dec10,9583,2171,4.414094887
A45,A45,nov10,9903,2171,4.5614924
A45,A45,oct10,10221,2171,4.707968678
A45,A45,sep10,12687,2171,5.84385076
A45,A45,aug10,14155,2171,6.520036849
A45,A45,jul10,14583,2171,6.717181023
A45,A45,jun10,11925,2171,5.492860433
A45,A45,may10,13441,2171,6.191156149
A45,A45,apr10,10521,2171,4.846153846
A45,A45,mar10,9696,2171,4.466144634
A45,A45,feb10,11831,2171,5.449562414
A45,A45,jan10,13206,2171,6.082911101
A45,A45,dec09,9754,2171,4.492860433
A45,A45,nov09,10803,2171,4.976047904
A45,A45,oct09,12035,2171,5.543528328
A45,A45,sep09,13071,2171,6.020727775
A45,A45,aug09,13563,2171,6.247351451
A45,A45,jul09,12621,2171,5.813450023
A45,A45,jun09,12385,2171,5.704744357
A45,A45,may09,11891,2171,5.477199447
A45,A45,apr09,10461,2171,4.818516813
A45,A45,mar09,9828,2171,4.526946108
A45,A45,feb09,11547,2171,5.318747121
A45,A45,jan09,14497,2171,6.677567941
A46,A46,jun13,14498,3104,4.670747423
A46,A46,may13,14035,2435,5.76386037
A46,A46,apr13,12628,2253,5.60497115
A46,A46,mar13,8852,1695,5.222418879
A46,A46,feb13,11328,2113,5.361097965
A46,A46,jan13,11708,2189,5.348560987
A46,A46,dec12,9448,1865,5.065951743
A46,A46,nov12,10734,2164,4.96025878
A46,A46,oct12,9646,1891,5.101004759
A46,A46,sep12,13402,2511,5.33731581
A46,A46,aug12,12438,2360,5.270338983
A46,A46,jul12,13448,2599,5.174297807
A46,A46,jun12,9371,1757,5.333523051
A46,A46,may12,11001,2281,4.8228847
A46,A46,apr12,9635,2065,4.665859564
A46,A46,mar12,15027,2923,5.140951078
A46,A46,feb12,12888,2538,5.078014184
A46,A46,jan12,11793,2211,5.333785617
A46,A46,dec11,10289,2054,5.009250243
A46,A46,nov11,10847,2435,4.454620123
A46,A46,oct11,9659,1939,4.981433729
A46,A46,sep11,9749,2233,4.365875504
A46,A46,aug11,8638,1641,5.263863498
A46,A46,jul11,9227,1575,5.858412698
A46,A46,jun11,11324,2422,4.675474814
A46,A46,may11,10572,2422,4.364987614
A46,A46,apr11,14058,2422,5.804293972
A46,A46,mar11,11793,2422,4.869116433
A46,A46,feb11,9662,2422,3.98926507
A46,A46,jan11,12429,2422,5.131709331
A46,A46,dec10,10260,2422,4.236168456
A46,A46,nov10,13081,2422,5.40090834
A46,A46,oct10,12650,2422,5.222956235
A46,A46,sep10,15085,2422,6.228323699
A46,A46,aug10,12060,2422,4.979355904
A46,A46,jul10,9132,2422,3.770437655
A46,A46,jun10,14182,2422,5.855491329
A46,A46,may10,15704,2422,6.483897605
A46,A46,apr10,13862,2422,5.723369116
A46,A46,mar10,10551,2422,4.356317093
A46,A46,feb10,9137,2422,3.772502064
A46,A46,jan10,8912,2422,3.679603633
A46,A46,dec09,13407,2422,5.535507845
A46,A46,nov09,13047,2422,5.386870355
A46,A46,oct09,13948,2422,5.758876961
A46,A46,sep09,14314,2422,5.909991742
A46,A46,aug09,12016,2422,4.9611891
A46,A46,jul09,11337,2422,4.680842279
A46,A46,jun09,11805,2422,4.874071016
A46,A46,may09,9584,2422,3.957060281
A46,A46,apr09,14916,2422,6.158546656
A46,A46,mar09,14399,2422,5.945086705
A46,A46,feb09,14444,2422,5.963666391
A46,A46,jan09,12700,2422,5.24360033
A47,A47,jun13,13115,2672,4.908308383
A47,A47,may13,8435,1719,4.906922629
A47,A47,apr13,11470,2693,4.259190494
A47,A47,mar13,13571,2931,4.630160355
A47,A47,feb13,13316,2407,5.532197757
A47,A47,jan13,15261,3115,4.899197432
A47,A47,dec12,14195,3008,4.719082447
A47,A47,nov12,10040,1930,5.202072539
A47,A47,oct12,11815,2172,5.439686924
A47,A47,sep12,9675,1897,5.100158144
A47,A47,aug12,9705,1851,5.243111831
A47,A47,jul12,9585,2179,4.398806792
A47,A47,jun12,11376,2189,5.196893559
A47,A47,may12,11182,2161,5.17445627
A47,A47,apr12,9254,1598,5.790988736
A47,A47,mar12,10212,2273,4.492740871
A47,A47,feb12,13978,2926,4.777170198
A47,A47,jan12,9237,1965,4.700763359
A47,A47,dec11,11974,2817,4.250621228
A47,A47,nov11,9179,2085,4.402398082
A47,A47,oct11,12273,2464,4.980925325
A47,A47,sep11,11506,2502,4.598721023
A47,A47,aug11,10319,2097,4.920839294
A47,A47,jul11,13090,2968,4.410377358
A47,A47,jun11,9875,2535,3.895463511
A47,A47,may11,11209,2535,4.421696252
A47,A47,apr11,12402,2535,4.892307692
A47,A47,mar11,11085,2535,4.372781065
A47,A47,feb11,10520,2535,4.149901381
A47,A47,jan11,11035,2535,4.353057199
A47,A47,dec10,14001,2535,5.523076923
A47,A47,nov10,9964,2535,3.930571992
A47,A47,oct10,8899,2535,3.510453649
A47,A47,sep10,13009,2535,5.131755424
A47,A47,aug10,13262,2535,5.231558185
A47,A47,jul10,10311,2535,4.067455621
A47,A47,jun10,10611,2535,4.185798817
A47,A47,may10,10544,2535,4.159368836
A47,A47,apr10,15193,2535,5.993293886
A47,A47,mar10,12043,2535,4.750690335
A47,A47,feb10,10922,2535,4.308481262
A47,A47,jan10,10358,2535,4.085996055
A47,A47,dec09,11259,2535,4.441420118
A47,A47,nov09,14509,2535,5.7234714
A47,A47,oct09,11467,2535,4.5234714
A47,A47,sep09,12722,2535,5.018540434
A47,A47,aug09,12258,2535,4.835502959
A47,A47,jul09,14458,2535,5.703353057
A47,A47,jun09,11341,2535,4.473767258
A47,A47,may09,13695,2535,5.402366864
A47,A47,apr09,8599,2535,3.392110454
A47,A47,mar09,12558,2535,4.953846154
A47,A47,feb09,12219,2535,4.820118343
A47,A47,jan09,9745,2535,3.84418146
A48,A48,jun13,12603,2287,5.510712724
A48,A48,may13,10813,2405,4.496049896
A48,A48,apr13,13387,2935,4.561158433
A48,A48,mar13,9929,2030,4.891133005
A48,A48,feb13,15070,3224,4.674317618
A48,A48,jan13,10395,1894,5.488384372
A48,A48,dec12,10166,1818,5.591859186
A48,A48,nov12,11733,2012,5.831510934
A48,A48,oct12,9674,1913,5.056978568
A48,A48,sep12,14404,2658,5.419112114
A48,A48,aug12,12439,2444,5.089607201
A48,A48,jul12,9613,2231,4.308830121
A48,A48,jun12,11668,2178,5.357208448
A48,A48,may12,9119,1888,4.829978814
A48,A48,apr12,15471,2979,5.193353474
A48,A48,mar12,13440,2871,4.681295716
A48,A48,feb12,10162,1914,5.309299896
A48,A48,jan12,15580,3097,5.030674847
A48,A48,dec11,8894,2144,4.148320896
A48,A48,nov11,9162,1810,5.061878453
A48,A48,oct11,8840,1647,5.367334548
A48,A48,sep11,15241,3155,4.830744849
A48,A48,aug11,11994,2285,5.249015317
A48,A48,jul11,10463,1898,5.512644889
A48,A48,jun11,9799,1944,5.04063786
A48,A48,may11,9004,1944,4.631687243
A48,A48,apr11,9120,1944,4.691358025
A48,A48,mar11,13131,1944,6.75462963
